student_id,student_name,branch,general_average,core_subject_average,q1,q2,q3,q4,q5,q6,q7,q8,q9,q10,q11,q12,q13,q14,q15,q16,q17,q18,q19,q20,q21,q22,q23,q24,q25,q26,q27,q28,q29,q30,q31,q32,q33,q34,q35,q36,q37,label,_sig,interest_Accounting,interest_Agricultural Engineering,interest_Anesthesia and Resuscitation,interest_Applied Chemistry,interest_Applied Computer Science,interest_Applied Physics Technology,interest_Arabic Language and Literature,interest_Architectural Engineering,interest_Audiology and Speech Sciences,interest_Biology and Biotechnology,interest_Business,interest_Business Administration,interest_Business Intelligence,interest_Cardiopulmonary Perfusion Technology,interest_Ceramic Art,interest_Chemical Engineering,interest_Chemistry,interest_Civil Engineering,interest_Computer Engineering,interest_Computer Science,interest_Computer Science in the Job Market,interest_Construction Engineering,interest_Cybersecurity,interest_Dentistry,interest_Digital Economy,interest_Digital Marketing and Communication,interest_Digital Media and Communication,interest_Electrical Engineering,interest_Elementary School Teacher,interest_Energy and Environmental Engineering,interest_Engineering,interest_English Language and Literature,interest_Fashion Design,interest_Financial Technology,interest_Financial and Banking Sciences,interest_Fine Arts,interest_French Language,interest_Fundamentals of Religion,interest_Geography,interest_Geomatic Engineering,interest_Graphic Design,interest_History,interest_Human Medicine,interest_Humanities,interest_Industrial Engineering,interest_Investment and Real Estate Development,interest_Islamic Banking,interest_Jurisprudence and Legislation,interest_Kindergarten,interest_Law,interest_Management Information Systems,interest_Mathematics,interest_Mathematics and Data Science,interest_Mechanical Engineering,interest_Mechatronics Engineering,interest_Medical Imaging,interest_Medical Laboratory Sciences,interest_Medicine,interest_Midwifery,interest_Molecular Diagnostics Technology,interest_Music,interest_Network Engineering,interest_Nursing,interest_Nutrition and Food Processing,interest_Optometry,interest_Pharmacy,interest_Physical Education,interest_Physical Therapy,interest_Physics,interest_Planning Engineering,interest_Political Science,interest_Psychology – Psychological Counseling,interest_Public Relations,interest_Radio and Television,interest_Science,interest_Sharia,interest_Social Work,interest_Therapeutic Expressive Art,interest_Tourism and Archaeology,interest_Veterinary Medicine,mcq_q2__نعم,mcq_q2__لا,mcq_q2__ربما,mcq_q4__نعم,mcq_q4__لا,mcq_q4__يعتمد,mcq_q6__أختاره,mcq_q6__أبحث_عن_بديل,mcq_q6__أختار_تخصصًا_قريبًا_منه,mcq_q7__منخفض,mcq_q7__متوسط,mcq_q7__مرتفع,mcq_q15__تقرصه_لتثبت,mcq_q15__تشرح_له_عن_النواقل,mcq_q15__تشرح_له_حقيقة_شعور_الألم,mcq_q16__سأتحمس_لذلك_مع_بقائي_حذرًا,mcq_q16__سأكون_قلقًا,mcq_q16__سأكون_متحمسًا,mcq_q16__غالبًا_لا_أجازف,mcq_q17__الاختلاف_والتنوع_هما_أساس_الحياة,mcq_q17__كل_شيء_له_وقته_ومكانه,mcq_q17__من_يصل_مبكرًا_يحصد_نجاحًا,mcq_q17__استرح_واستمتع,mcq_q19__لا_مشكلة_لدي,mcq_q19__فقط_إذا_كنت_أحب_ما_أدرسه,mcq_q19__مع_تغيير_المكان,mcq_q19__لا_أحب_الأعمال_الكتبية,mcq_q27__لا_أعرف,mcq_q27__48,mcq_q27__26,mcq_q27__1,mcq_q28__عادل,mcq_q28__منحاز,mcq_q28__صائب,mcq_q28__منصف,mcq_q29__يجوز_له_ذلك_بعد_الطلاق,mcq_q29__لا_مشكلة_إن_لم_يكن_عربي,mcq_q29__لن_يستطيع_الزواج,mcq_q29__لا_أعرف,mcq_q30__زهري,mcq_q30__أخضر,mcq_q30__أصفر,mcq_q30__لا_أتذكر,mcq_q31__زهري,mcq_q31__أصفر,mcq_q31__أزرق,mcq_q31__لا_أتذكر,mcq_q32__الرسم_والتلوين,mcq_q32__العزف_على_آلة_موسيقية,mcq_q32__التصوير_الفوتوغرافي,mcq_q32__الكتابة_والتأليف,mcq_q33__الغموض_والتشويق,mcq_q33__التحقيقات_البوليسية,mcq_q33__الخيال_والخدع,mcq_q33__الدرامية_أو_الكوميدية,mcq_q33__العلمية_أو_الخيال_العلمي,mcq_q34__ركوب_الدراجة,mcq_q34__السباحة,mcq_q34__التخييم_والرحلات,mcq_q34__ممارسة_الألعاب_الرياضية,mcq_q35__تصميم_وبرمجة_الكمبيوتر,mcq_q35__تصوير_وصناعة_الفيديوهات,mcq_q35__إجراء_التجارب_العلمية,mcq_q35__تعلم_لغات_جديدة,mcq_q36__الاستماع_للموسيقى_أو_البودكاست,mcq_q36__قراءة_كتاب_أو_مجلة,mcq_q36__كتابة_مذكرات_أو_قصص,mcq_q36__مشاهدة_فيديوهات_تعليمية,mcq_q37__أعمل_على_مشروع_فني,mcq_q37__أجرب_تجربة_علمية,mcq_q37__أحل_لغز_أو_تحدي,mcq_q37__أبتكر_قصة_أو_مشهد,top_interests
3282,ليلى النجار,Literary,70.58,73.31,4,2,3,3,3,3,2,2,5,3,4,3,2,4,3,1,1,3,3,3,3,4,3,5,3,2,3,2,4,4,3,4,5,3,4,2,4,Physical Education,"(4, 'لا', 3, 'يعتمد', 3, 'أختار تخصصًا قريبًا منه', 'متوسط', 2, 5, 3, 4, 3, 2, 4, 'تشرح له حقيقة شعور الألم', 'سأتحمس لذلك مع بقائي حذرًا', 'الاختلاف والتنوع هما أساس الحياة', 3, 'مع تغيير المكان', 3, 3, 4, 3, 5, 3, 2, '26', 'منحاز', 'لا أعرف', 'لا أتذكر', 'أزرق', 'الكتابة والتأليف', 'العلمية أو الخيال العلمي', 'التخييم والرحلات', 'تعلم لغات جديدة', 'قراءة كتاب أو مجلة', 'أبتكر قصة أو مشهد')",42.85714285714285,21.428571428571423,1.1564823173178714e-14,0.0,0.0,0.0,18.181818181818183,21.428571428571423,50.000000000000014,0.0,77.27272727272727,42.85714285714285,42.85714285714285,1.1564823173178714e-14,16.666666666666664,21.428571428571423,0.0,21.428571428571423,28.84615384615385,32.14285714285714,32.14285714285714,21.428571428571423,0.0,0.0,67.3076923076923,0.0,33.33333333333333,21.428571428571423,18.181818181818183,21.428571428571423,64.63414634146342,18.181818181818183,16.666666666666664,42.85714285714285,42.85714285714285,31.25,18.181818181818183,33.33333333333333,18.181818181818183,21.428571428571423,14.285714285714285,18.181818181818183,0.0,77.58620689655173,21.428571428571423,42.85714285714285,52.94117647058824,33.33333333333333,18.181818181818183,49.6042216358839,42.85714285714285,0.0,0.0,21.428571428571423,21.428571428571423,50.000000000000014,1.1564823173178714e-14,33.65384615384615,24.999999999999993,0.0,16.666666666666664,21.428571428571423,4.411764705882348,0.0,75.00000000000001,8.333333333333325,0.0,74.99999999999999,0.0,21.428571428571423,18.181818181818183,18.181818181818183,15.384615384615383,15.384615384615383,58.333333333333336,75.00000000000001,18.181818181818183,16.666666666666664,18.181818181818183,0.0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,"Humanities,Business,Optometry"
3787,ليلى العلي,Sharia,77.04,76.07,1,2,3,3,3,3,3,3,2,2,3,4,2,3,2,3,4,5,4,3,4,3,3,4,1,5,1,4,3,3,4,3,5,4,3,2,2,Fundamentals of Religion,"(1, 'لا', 3, 'يعتمد', 3, 'أختار تخصصًا قريبًا منه', 'مرتفع', 3, 2, 2, 3, 4, 2, 3, 'تشرح له عن النواقل', 'سأكون متحمسًا', 'استرح واستمتع', 5, 'لا أحب الأعمال الكتبية', 3, 4, 3, 3, 4, 1, 5, 'لا أعرف', 'منصف', 'لن يستطيع الزواج', 'أصفر', 'لا أتذكر', 'التصوير الفوتوغرافي', 'العلمية أو الخيال العلمي', 'ممارسة الألعاب الرياضية', 'إجراء التجارب العلمية', 'قراءة كتاب أو مجلة', 'أجرب تجربة علمية')",0.0,21.428571428571423,-25.0,34.61538461538461,0.0,34.61538461538461,0.0,21.428571428571423,50.0,34.61538461538461,43.18181818181818,0.0,0.0,-25.0,0.0,21.428571428571423,34.61538461538461,21.428571428571423,23.076923076923077,21.428571428571427,21.428571428571427,21.428571428571423,0.0,0.0,50.0,0.0,25.000000000000007,21.428571428571423,0.0,21.428571428571423,66.46341463414635,0.0,0.0,0.0,0.0,93.75000000000001,0.0,0.0,0.0,21.428571428571423,0.0,0.0,0.0,50.0,21.428571428571423,0.0,0.0,0.0,0.0,44.85488126649076,0.0,34.61538461538461,34.61538461538461,21.428571428571423,21.428571428571423,25.0,0.0,19.230769230769234,0.0,0.0,0.0,21.428571428571423,0.0,0.0,50.0,16.666666666666664,0.0,50.0,34.61538461538461,21.428571428571423,0.0,0.0,0.0,0.0,75.00000000000001,50.0,0.0,0.0,0.0,0.0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,"Fine Arts,Science,Engineering"
5841,نور حسن,Scientific,69.52,69.34,4,3,2,1,4,3,3,2,2,2,2,4,3,3,3,3,2,4,1,2,4,4,3,1,3,3,3,3,1,1,4,4,3,2,1,4,3,Mechatronics Engineering,"(3, 'يعتمد', 1, 'نعم', 4, 'أختار تخصصًا قريبًا منه', 'مرتفع', 2, 2, 3, 3, 3, 3, 3, 'تشرح له حقيقة شعور الألم', 'سأكون متحمسًا', 'كل شيء له وقته ومكانه', 4, 'لا مشكلة لدي', 2, 4, 4, 3, 2, 3, 3, '26', 'صائب', 'يجوز له ذلك بعد الطلاق', 'زهري', 'لا أتذكر', 'العزف على آلة موسيقية', 'الخيال والخدع', 'السباحة', 'تصميم وبرمجة الكمبيوتر', 'مشاهدة فيديوهات تعليمية', 'أحل لغز أو تحدي')",28.57142857142857,57.14285714285714,-12.5,26.923076923076927,100.0,26.923076923076927,45.45454545454546,57.14285714285714,0.0,26.923076923076927,48.86363636363637,28.57142857142857,28.57142857142857,37.500000000000014,36.11111111111111,57.14285714285714,26.923076923076927,57.14285714285714,78.84615384615385,89.28571428571429,89.28571428571429,57.14285714285714,100.0,28.571428571428577,75.0,0.0,0.0,57.14285714285714,45.45454545454546,57.14285714285714,71.95121951219512,45.45454545454546,36.11111111111111,28.57142857142857,28.57142857142857,56.250000000000014,45.45454545454546,66.66666666666666,45.45454545454546,57.14285714285714,30.952380952380953,45.45454545454546,28.571428571428577,18.96551724137931,57.14285714285714,28.57142857142857,58.82352941176471,66.66666666666666,45.45454545454546,42.480211081794195,28.57142857142857,26.923076923076927,26.923076923076927,57.14285714285714,57.14285714285714,62.500000000000014,25.00000000000001,20.192307692307697,0.0,28.571428571428577,36.11111111111111,57.14285714285714,14.70588235294118,28.571428571428577,75.00000000000001,24.999999999999993,0.0,25.0,26.923076923076927,57.14285714285714,45.45454545454546,45.45454545454546,38.46153846153846,38.46153846153846,75.00000000000001,25.0,45.45454545454546,36.11111111111111,45.45454545454546,28.571428571428577,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,"Applied Computer Science,Cybersecurity,Computer Science"
5367,حسين اليوسف,Literary,81.48,80.07,3,2,2,1,2,1,2,2,1,3,2,4,4,3,3,2,3,3,3,5,4,2,3,3,4,4,3,3,4,3,4,1,4,1,2,1,1,Graphic Design,"(3, 'لا', 2, 'نعم', 2, 'أختاره', 'متوسط', 2, 1, 3, 2, 4, 4, 3, 'تشرح له حقيقة شعور الألم', 'سأكون قلقًا', 'من يصل مبكرًا يحصد نجاحًا', 3, 'مع تغيير المكان', 5, 4, 2, 3, 3, 4, 4, '26', 'صائب', 'لا أعرف', 'أصفر', 'لا أتذكر', 'الرسم والتلوين', 'الدرامية أو الكوميدية', 'التصوير الفوتوغرافي', 'تصوير وصناعة الفيديوهات', 'الاستماع للموسيقى أو البودكاست', 'أعمل على مشروع فني')",19.04761904761905,35.714285714285715,-125.0,15.384615384615389,0.0,15.384615384615389,18.181818181818187,35.714285714285715,-12.500000000000005,15.384615384615389,28.40909090909091,19.04761904761905,19.04761904761905,-125.0,55.55555555555555,35.714285714285715,15.384615384615389,35.714285714285715,25.0,10.714285714285714,10.714285714285714,35.714285714285715,0.0,28.571428571428577,25.0,0.0,16.666666666666664,35.714285714285715,18.181818181818187,35.714285714285715,49.390243902439025,18.181818181818187,55.55555555555555,19.04761904761905,19.04761904761905,75.0,18.181818181818187,0.0,18.181818181818187,35.714285714285715,47.61904761904762,18.181818181818187,28.571428571428577,29.31034482758621,35.714285714285715,19.04761904761905,15.686274509803924,0.0,18.181818181818187,50.3957783641161,19.04761904761905,15.384615384615389,15.384615384615389,35.714285714285715,35.714285714285715,-25.0,-112.50000000000003,-25.961538461538463,-75.00000000000001,28.571428571428577,55.55555555555555,35.714285714285715,-29.411764705882355,28.571428571428577,25.0,-91.66666666666667,0.0,25.0,15.384615384615389,35.714285714285715,18.181818181818187,18.181818181818187,15.384615384615389,15.384615384615389,50.000000000000014,25.0,18.181818181818187,55.55555555555555,18.181818181818187,28.571428571428577,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,"Fine Arts,Ceramic Art,Fashion Design"
1138,عائشة الحسن,Scientific,99.22,100.0,2,3,3,3,3,3,3,3,3,2,4,3,2,2,3,3,3,5,1,2,4,5,4,3,2,3,3,2,4,4,4,3,2,3,1,4,3,Computer Engineering,"(2, 'يعتمد', 3, 'يعتمد', 3, 'أختار تخصصًا قريبًا منه', 'مرتفع', 3, 3, 2, 4, 3, 2, 2, 'تشرح له حقيقة شعور الألم', 'سأكون متحمسًا', 'من يصل مبكرًا يحصد نجاحًا', 5, 'لا مشكلة لدي', 2, 4, 5, 4, 3, 2, 3, '26', 'منحاز', 'لا أعرف', 'لا أتذكر', 'لا أتذكر', 'التصوير الفوتوغرافي', 'التحقيقات البوليسية', 'التخييم والرحلات', 'تصميم وبرمجة الكمبيوتر', 'مشاهدة فيديوهات تعليمية', 'أحل لغز أو تحدي')",28.57142857142857,42.85714285714285,37.500000000000014,15.384615384615389,100.0,15.384615384615389,0.0,42.85714285714285,62.500000000000014,15.384615384615389,39.77272727272727,28.57142857142857,28.57142857142857,62.5,11.111111111111112,42.85714285714285,15.384615384615389,42.85714285714285,76.92307692307693,100.0,100.0,42.85714285714285,100.0,0.0,84.61538461538461,0.0,16.666666666666664,42.85714285714285,0.0,42.85714285714285,80.48780487804878,0.0,11.111111111111112,28.57142857142857,28.57142857142857,56.250000000000014,0.0,0.0,0.0,42.85714285714285,9.523809523809526,0.0,0.0,50.0,42.85714285714285,28.57142857142857,23.52941176470588,0.0,0.0,36.14775725593668,28.57142857142857,15.384615384615389,15.384615384615389,42.85714285714285,42.85714285714285,87.5,62.5,37.50000000000001,49.99999999999999,0.0,11.111111111111112,42.85714285714285,22.058823529411757,0.0,100.0,66.66666666666666,0.0,74.99999999999999,15.384615384615389,42.85714285714285,0.0,0.0,0.0,0.0,83.33333333333334,75.00000000000001,0.0,11.111111111111112,0.0,0.0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,"Applied Computer Science,Computer Science,Computer Science in the Job Market"
4258,علي العلي,Industrial,93.17,94.39,3,3,4,3,3,3,3,3,4,3,3,3,3,4,2,3,2,4,1,3,4,4,3,2,2,3,3,4,1,4,4,1,4,4,1,4,3,Computer Science,"(3, 'يعتمد', 4, 'يعتمد', 3, 'أختار تخصصًا قريبًا منه', 'مرتفع', 3, 4, 3, 3, 3, 3, 4, 'تشرح له عن النواقل', 'سأكون متحمسًا', 'كل شيء له وقته ومكانه', 4, 'لا مشكلة لدي', 3, 4, 4, 3, 2, 2, 3, '26', 'منصف', 'يجوز له ذلك بعد الطلاق', 'لا أتذكر', 'لا أتذكر', 'الرسم والتلوين', 'الدرامية أو الكوميدية', 'ممارسة الألعاب الرياضية', 'تصميم وبرمجة الكمبيوتر', 'مشاهدة فيديوهات تعليمية', 'أحل لغز أو تحدي')",28.57142857142857,42.85714285714285,-25.0,26.923076923076927,100.0,26.923076923076927,18.181818181818183,42.85714285714285,37.5,26.923076923076927,71.5909090909091,28.57142857142857,28.57142857142857,1.1564823173178714e-14,33.333333333333336,42.85714285714285,26.923076923076927,42.85714285714285,71.15384615384616,89.28571428571429,89.28571428571429,42.85714285714285,100.0,0.0,67.3076923076923,0.0,8.333333333333332,42.85714285714285,18.181818181818183,42.85714285714285,74.99999999999999,18.181818181818183,33.333333333333336,28.57142857142857,28.57142857142857,56.250000000000014,18.181818181818183,66.66666666666666,18.181818181818183,42.85714285714285,28.571428571428577,18.181818181818183,0.0,32.75862068965518,42.85714285714285,28.57142857142857,58.82352941176471,66.66666666666666,18.181818181818183,40.36939313984169,28.57142857142857,26.923076923076927,26.923076923076927,42.85714285714285,42.85714285714285,50.000000000000014,12.50000000000001,32.69230769230769,0.0,0.0,33.333333333333336,42.85714285714285,-4.411764705882352,0.0,75.00000000000001,24.999999999999993,0.0,50.0,26.923076923076927,42.85714285714285,18.181818181818183,18.181818181818183,15.384615384615383,15.384615384615383,66.66666666666669,50.0,18.181818181818183,33.333333333333336,18.181818181818183,0.0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,"Applied Computer Science,Cybersecurity,Computer Science"
62,حسين العبدالله,Scientific,96.27,93.79,4,2,5,2,4,2,2,3,3,3,5,3,3,4,3,3,4,3,4,2,2,3,3,2,3,3,2,2,3,4,2,2,1,4,2,4,1,Human Medicine,"(4, 'لا', 5, 'لا', 4, 'أبحث عن بديل', 'متوسط', 3, 3, 3, 5, 3, 3, 4, 'تشرح له حقيقة شعور الألم', 'سأكون متحمسًا', 'استرح واستمتع', 3, 'لا أحب الأعمال الكتبية', 2, 2, 3, 3, 2, 3, 3, '48', 'منحاز', 'لن يستطيع الزواج', 'لا أتذكر', 'أصفر', 'العزف على آلة موسيقية', 'الغموض والتشويق', 'ممارسة الألعاب الرياضية', 'تصوير وصناعة الفيديوهات', 'مشاهدة فيديوهات تعليمية', 'أعمل على مشروع فني')",0.0,14.285714285714288,62.5,30.769230769230777,0.0,30.769230769230777,0.0,14.285714285714288,75.0,30.769230769230777,76.13636363636363,0.0,0.0,12.5,27.777777777777775,14.285714285714288,30.769230769230777,14.285714285714288,19.230769230769234,21.428571428571427,21.428571428571427,14.285714285714288,0.0,0.0,57.6923076923077,0.0,8.333333333333332,14.285714285714288,0.0,14.285714285714288,60.97560975609756,0.0,27.777777777777775,0.0,0.0,43.75,0.0,0.0,0.0,14.285714285714288,23.80952380952381,0.0,0.0,43.103448275862085,14.285714285714288,0.0,0.0,0.0,0.0,50.92348284960422,0.0,30.769230769230777,30.769230769230777,14.285714285714288,14.285714285714288,37.5,0.0,69.23076923076923,75.00000000000001,0.0,27.777777777777775,14.285714285714288,30.88235294117647,0.0,50.0,0.0,0.0,100.0,30.769230769230777,14.285714285714288,0.0,0.0,0.0,0.0,50.0,100.0,0.0,27.777777777777775,0.0,0.0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,"Physical Therapy,Sharia,Business"
4238,ليلى المحمد,Industrial,66.32,69.14,3,3,3,3,4,3,2,3,4,3,4,4,3,3,2,3,4,4,1,3,4,3,3,3,3,3,3,3,4,2,1,4,4,4,1,4,3,Industrial Engineering,"(3, 'يعتمد', 3, 'يعتمد', 4, 'أختار تخصصًا قريبًا منه', 'متوسط', 3, 4, 3, 4, 4, 3, 3, 'تشرح له عن النواقل', 'سأكون متحمسًا', 'استرح واستمتع', 4, 'لا مشكلة لدي', 3, 4, 3, 3, 3, 3, 3, '26', 'صائب', 'لا أعرف', 'أخضر', 'زهري', 'الكتابة والتأليف', 'الدرامية أو الكوميدية', 'ممارسة الألعاب الرياضية', 'تصميم وبرمجة الكمبيوتر', 'مشاهدة فيديوهات تعليمية', 'أحل لغز أو تحدي')",28.57142857142857,42.85714285714285,1.1564823173178714e-14,15.384615384615389,100.0,15.384615384615389,27.272727272727277,42.85714285714285,50.000000000000014,15.384615384615389,63.63636363636365,28.57142857142857,28.57142857142857,-25.0,36.11111111111111,42.85714285714285,15.384615384615389,42.85714285714285,65.38461538461539,78.57142857142857,78.57142857142857,42.85714285714285,100.0,0.0,57.6923076923077,100.0,83.33333333333334,42.85714285714285,27.272727272727277,42.85714285714285,69.51219512195122,27.272727272727277,36.11111111111111,28.57142857142857,28.57142857142857,56.250000000000014,27.272727272727277,0.0,27.272727272727277,42.85714285714285,45.23809523809524,27.272727272727277,0.0,39.6551724137931,42.85714285714285,28.57142857142857,23.52941176470588,0.0,27.272727272727277,38.522427440633244,28.57142857142857,15.384615384615389,15.384615384615389,42.85714285714285,42.85714285714285,25.0,-25.0,33.65384615384615,24.999999999999993,0.0,36.11111111111111,42.85714285714285,4.411764705882348,0.0,50.0,-16.666666666666664,0.0,74.99999999999999,15.384615384615389,42.85714285714285,27.272727272727277,27.272727272727277,38.46153846153846,38.46153846153846,66.66666666666667,75.00000000000001,27.272727272727277,36.11111111111111,27.272727272727277,0.0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,"Applied Computer Science,Cybersecurity,Digital Marketing and Communication"
1734,علي النجار,Scientific,98.7,99.93,2,2,3,1,3,3,1,3,2,3,4,3,4,3,3,3,2,4,3,2,3,3,2,3,3,4,1,4,4,2,4,3,4,1,3,3,3,Dentistry,"(2, 'لا', 3, 'نعم', 3, 'أختار تخصصًا قريبًا منه', 'منخفض', 3, 2, 3, 4, 3, 4, 3, 'تشرح له حقيقة شعور الألم', 'سأكون متحمسًا', 'كل شيء له وقته ومكانه', 4, 'مع تغيير المكان', 2, 3, 3, 2, 3, 3, 4, 'لا أعرف', 'منصف', 'لا أعرف', 'أخضر', 'لا أتذكر', 'التصوير الفوتوغرافي', 'الدرامية أو الكوميدية', 'ركوب الدراجة', 'إجراء التجارب العلمية', 'كتابة مذكرات أو قصص', 'أحل لغز أو تحدي')",9.523809523809526,35.714285714285715,37.500000000000014,34.61538461538461,0.0,34.61538461538461,6.060606060606063,35.714285714285715,50.000000000000014,34.61538461538461,43.18181818181818,9.523809523809526,9.523809523809526,12.5,5.555555555555556,35.714285714285715,34.61538461538461,35.714285714285715,30.76923076923077,21.428571428571427,21.428571428571427,35.714285714285715,0.0,28.571428571428577,50.0,0.0,16.666666666666664,35.714285714285715,6.060606060606063,35.714285714285715,60.36585365853659,6.060606060606063,5.555555555555556,9.523809523809526,9.523809523809526,68.74999999999999,6.060606060606063,0.0,6.060606060606063,35.714285714285715,4.761904761904763,6.060606060606063,28.571428571428577,22.413793103448274,35.714285714285715,9.523809523809526,7.843137254901962,0.0,6.060606060606063,55.4089709762533,9.523809523809526,34.61538461538461,34.61538461538461,35.714285714285715,35.714285714285715,37.5,0.0,37.499999999999986,49.99999999999999,28.571428571428577,5.555555555555556,35.714285714285715,41.1764705882353,28.571428571428577,50.0,0.0,0.0,74.99999999999999,34.61538461538461,35.714285714285715,6.060606060606063,6.060606060606063,5.128205128205129,5.128205128205129,58.333333333333336,75.00000000000001,6.060606060606063,5.555555555555556,6.060606060606063,28.571428571428577,0,1,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,"Sharia,Physical Therapy,Fine Arts"
1006,ليلى اليوسف,Scientific,66.07,65.1,4,2,4,3,3,1,1,3,2,2,5,4,3,2,2,4,3,4,4,3,2,3,3,3,4,3,1,3,1,2,3,2,5,4,3,2,2,Physics,"(4, 'لا', 4, 'يعتمد', 3, 'أختاره', 'منخفض', 3, 2, 2, 5, 4, 3, 2, 'تشرح له عن النواقل', 'غالبًا لا أجازف', 'من يصل مبكرًا يحصد نجاحًا', 4, 'لا أحب الأعمال الكتبية', 3, 2, 3, 3, 3, 4, 3, '1', 'صائب', 'يجوز له ذلك بعد الطلاق', 'أخضر', 'أزرق', 'العزف على آلة موسيقية', 'العلمية أو الخيال العلمي', 'ممارسة الألعاب الرياضية', 'إجراء التجارب العلمية', 'قراءة كتاب أو مجلة', 'أجرب تجربة علمية')",28.571428571428577,28.57142857142857,25.0,46.15384615384615,0.0,46.15384615384615,18.181818181818183,28.57142857142857,62.499999999999986,46.15384615384615,37.5,28.571428571428577,28.571428571428577,-25.0,0.0,28.57142857142857,46.15384615384615,28.57142857142857,26.923076923076927,21.428571428571427,21.428571428571427,28.57142857142857,0.0,0.0,50.0,0.0,16.666666666666664,28.57142857142857,18.181818181818183,28.57142857142857,59.756097560975604,18.181818181818183,0.0,28.571428571428577,28.571428571428577,43.75,18.181818181818183,66.66666666666666,18.181818181818183,28.57142857142857,0.0,18.181818181818183,0.0,37.93103448275862,28.57142857142857,28.571428571428577,58.82352941176472,66.66666666666666,18.181818181818183,34.03693931398417,28.571428571428577,46.15384615384615,46.15384615384615,28.57142857142857,28.57142857142857,25.0,-37.50000000000001,36.53846153846153,50.0,0.0,0.0,28.57142857142857,13.235294117647056,0.0,50.0,-33.33333333333334,0.0,100.0,46.15384615384615,28.57142857142857,18.181818181818183,18.181818181818183,15.384615384615383,15.384615384615383,66.66666666666667,100.0,18.181818181818183,0.0,18.181818181818183,0.0,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,"Physical Therapy,Sharia,Science"
